index,band0_finite_count,band0_allnan,band0_min,band0_max,band0_mean,band0_median,band0_std,band0_p5,band0_p95,band1_finite_count,band1_allnan,band1_min,band1_max,band1_mean,band1_median,band1_std,band1_p5,band1_p95,band2_finite_count,band2_allnan,band2_min,band2_max,band2_mean,band2_median,band2_std,band2_p5,band2_p95,band3_finite_count,band3_allnan,band3_min,band3_max,band3_mean,band3_median,band3_std,band3_p5,band3_p95,band4_finite_count,band4_allnan,band4_min,band4_max,band4_mean,band4_median,band4_std,band4_p5,band4_p95
16,1107747,False,0.005959780421108007,0.06739544868469238,0.008677800185978413,0.008305721916258335,0.0017436521593481302,0.007314090197905898,0.011256708111613988,1107747,False,0.0055849989876151085,0.11098262667655945,0.020504653453826904,0.019998231902718544,0.0025141676887869835,0.01808747984468937,0.024342414550483218,1107747,False,0.005265263374894857,0.0567048005759716,0.010567163117229939,0.010123088024556637,0.0020541311241686344,0.008975647017359733,0.013632393442094323,1107747,False,0.008408615365624428,0.07164733856916428,0.01586037501692772,0.015365204773843288,0.0023366559762507677,0.013841265253722668,0.019348170235753057,1107747,False,0.001459320425055921,0.019999036565423012,0.00556940259411931,0.005153310485184193,0.0016737990081310272,0.004466783720999956,0.008160510379821061
17,1098615,False,0.00531006371602416,0.06824405491352081,0.008807038888335228,0.008358865045011044,0.001955838408321142,0.007335158903151751,0.011945210304111237,1098615,False,0.010196426883339882,0.0881040021777153,0.020602623000741005,0.01999892108142376,0.0027980732265859842,0.018030472099781036,0.025211190804839134,1098615,False,0.004473963752388954,0.053303804248571396,0.010553653351962566,0.01001317985355854,0.0022907492239028215,0.008860558085143567,0.014335595164448016,1098615,False,0.006240364629775286,0.07929486781358719,0.016013192012906075,0.015409450978040695,0.00265124486759305,0.013840227387845516,0.020382260158658027,1098615,False,0.0009439717978239059,0.019998442381620407,0.0056796264834702015,0.005178864113986492,0.0018852950306609273,0.004472735244780779,0.008963448088616129
18,1092969,False,0.005499246995896101,0.07502944767475128,0.009228285402059555,0.008656772784888744,0.0022500373888760805,0.0075846252031624315,0.013158723711967468,1092969,False,0.010167291387915611,0.10682881623506546,0.021380135789513588,0.02062850259244442,0.0031435287091881037,0.01860325112938881,0.0269049484282732,1092969,False,0.004770149476826191,0.05201560631394386,0.010942261666059494,0.010281099006533623,0.002519609872251749,0.009084040112793446,0.015571946650743481,1092969,False,0.008760650642216206,0.06681752949953079,0.016668805852532387,0.015926197171211243,0.0029260735027492046,0.014290212653577328,0.02202766314148902,1092969,False,0.0023682215251028538,0.01999935321509838,0.005945106502622366,0.005349898245185614,0.00205704802647233,0.00460781017318368,0.009914833493530749
19,1052278,False,0.006186935119330883,0.0868433341383934,0.009958719834685326,0.009195009246468544,0.0026658617425709963,0.007831425266340375,0.015355499135330318,1052278,False,0.005693500395864248,0.0889829471707344,0.02253030240535736,0.021556202322244644,0.003719015745446086,0.019072196539491416,0.03018690021708607,1052278,False,0.004429998807609081,0.06659524142742157,0.01195245049893856,0.010943769477307796,0.0031176649499684572,0.009674126608297228,0.018586300313472744,1052278,False,0.007588090840727091,0.07629158347845078,0.017646266147494316,0.016634328290820122,0.0035234694369137287,0.01470194817520678,0.025169241242110722,1052278,False,0.0020436192862689495,0.019999634474515915,0.0066985758021473885,0.005833642091602087,0.002497142180800438,0.004965341417118907,0.012405224284157154
20,909912,False,-0.0040517160668969154,0.07619313150644302,0.006814724765717983,0.006784357130527496,0.0013621012913063169,0.005008308845572173,0.008599319122731684,909912,False,0.005011117085814476,0.07219703495502472,0.017692890018224716,0.017668552696704865,0.002073245123028755,0.014753676159307361,0.02069609127938747,909912,False,-0.014330598525702953,0.05379495397210121,0.00793151929974556,0.007938269525766373,0.0014110287884250283,0.006157244788482785,0.00963110439479351,909912,False,-0.013670310378074646,0.0732935220003128,0.01246532704681158,0.012530123814940453,0.0017855726182460785,0.009796608844771982,0.014769902825355528,909912,False,0.0,0.019999951124191284,0.008061878383159637,0.006746300961822271,0.003126281313598156,0.0055227518081665036,0.015564536908641456
21,1138554,False,0.005474841687828302,0.033441562205553055,0.008769547566771507,0.00850936770439148,0.001639778958633542,0.007490723393857479,0.010378979239612817,1138554,False,0.014972496777772903,0.05935594439506531,0.02070428989827633,0.0203251913189888,0.0024681263603270054,0.018220692127943038,0.02378639169037342,1138554,False,0.006990578956902027,0.042347848415374756,0.010447116568684578,0.010177211835980415,0.0017136730020865798,0.008992914017289877,0.012286621425300832,1138554,False,0.011076544411480427,0.053108666092157364,0.01588543690741062,0.015557109378278255,0.002161399694159627,0.01380182271823287,0.01848547980189323,1138554,False,0.002581016393378377,0.01999545469880104,0.004918064922094345,0.004755486734211445,0.0010075916070491076,0.004151303763501346,0.0059183596167713395
22,1089639,False,0.006035966333001852,0.06017206981778145,0.009450369514524937,0.008767025545239449,0.002451756037771702,0.007812268054112792,0.013808377087116241,1089639,False,0.007822849787771702,0.11406989395618439,0.021940192207694054,0.021066952496767044,0.0036709378473460674,0.018825906701385973,0.028684722073376176,1089639,False,0.005009947344660759,0.0718488022685051,0.01128834392875433,0.010531263425946236,0.002856440842151642,0.009205954615026712,0.016564437001943585,1089639,False,0.009788461029529572,0.07425819337368011,0.017134057357907295,0.016295377165079117,0.0033940894063562155,0.014472887665033341,0.0231762982904911,1089639,False,0.0030395560897886753,0.019998924806714058,0.006118584889918566,0.005509919952601194,0.002023809589445591,0.004826471675187349,0.010025075078010558
23,1121871,False,0.005519824102520943,0.06252413988113403,0.008182059973478317,0.007772353943437338,0.0018374321516603231,0.006905745714902878,0.010747368913143873,1121871,False,0.006025237496942282,0.0780033990740776,0.019391845911741257,0.01886981539428234,0.00273168389685452,0.016960205510258675,0.02323086652904749,1121871,False,0.0035055081825703382,0.050025176256895065,0.010093734599649906,0.009678669273853302,0.0020232470706105232,0.008616991341114044,0.012801795732229948,1121871,False,0.009188869036734104,0.08229963481426239,0.014953765086829662,0.01446453295648098,0.002542015165090561,0.012948202434927225,0.018132922239601612,1121871,False,0.0020223213359713554,0.01999916136264801,0.005123927723616362,0.004779270850121975,0.0014935117214918137,0.004181401338428259,0.007193061988800764
24,1119839,False,0.006455112248659134,0.06545954197645187,0.009142992086708546,0.008685164153575897,0.0020088162273168564,0.007723519951105118,0.01207023980095982,1119839,False,0.011317706666886806,0.08852402120828629,0.02166046015918255,0.021114850416779518,0.002958686789497733,0.018961969763040543,0.026020985655486575,1119839,False,0.005965856835246086,0.04937636852264404,0.011145219206809998,0.010703050531446934,0.002099978271871805,0.00953725902363658,0.014178133290261028,1119839,False,0.010560670867562294,0.06786840409040451,0.01665857993066311,0.016163531690835953,0.0025491658598184586,0.014455868490040302,0.02023984231054782,1119839,False,0.002967212349176407,0.01999892294406891,0.00571500463411212,0.00533410394564271,0.0015703866956755519,0.004674589028581977,0.008097650203853845
25,1116992,False,0.006073849741369486,0.06375949084758759,0.009054016321897507,0.008571632206439972,0.0020735738798975945,0.007615223154425621,0.01210825853049755,1116992,False,0.009914158843457699,0.08292452245950699,0.021246986463665962,0.020662542432546616,0.0029597203247249126,0.018560805544257163,0.025719975214451546,1116992,False,0.0045483107678592205,0.054472848773002625,0.010896050371229649,0.010417886078357697,0.002158012241125107,0.009276130935177207,0.014126556552946567,1116992,False,0.011594284325838089,0.08305074274539948,0.016394535079598427,0.015850864350795746,0.0026568358298391104,0.01417039311490953,0.020197100937366482,1116992,False,0.0025667729787528515,0.019999876618385315,0.005628105718642473,0.005217894911766052,0.0016352852107957006,0.004570431588217616,0.00815707603469491
